Date,Headline,Stock Name
Date,Headline,Stock Name
2020-06-06,Amazon Deforestation Soars as Pandemic Hobbles Enforcement,AMZN
2020-06-09,What It Looks Like Inside an Amazon Warehouse Now,AMZN
2020-06-10,Amazon Pauses Police Use of Its Facial Recognition Software,AMZN
2020-06-11,Amazon Set to Face Antitrust Charges in European Union When Amazon Flexes Its Power,AMZN
2020-06-12,"Amazon, Pushing Fashion, Opened Photo Studio as a ‘Warehouse’ Exemption Amazon Said to Be Under Scrutiny in 2 States for Abuse of Power",AMZN
2020-06-15,Amazon Says Jeff Bezos Is Willing to Testify Before Congress,AMZN
2020-06-18,"Messias Kokama, Indigenous Leader in the Amazon, Dies at 53",AMZN
2020-06-24,Amazon Workers Urge Bezos to Match His Words on Race With Actions,AMZN
2020-06-26,"Amazon to Buy Zoox, in a Move Toward Self-Driving Cars",AMZN
2020-07-01,"The Best Movies and TV Shows Coming to Netflix, Amazon and More in July",AMZN
2020-07-02,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in July",AMZN
2020-07-10,Amazon Backtracks From Demand That Employees Delete TikTok,AMZN
2020-07-22,The Amazon Critic Who Saw Its Power From the Inside,AMZN
2020-07-23,Google Takes Aim at Amazon. Again.,AMZN
2020-07-25,The Coronavirus Unleashed Along the Amazon River,AMZN
2020-07-27,Jeff Bezos Cast in a Role He Never Wanted: Amazon’s D.C. Defender,AMZN
2020-07-28,"Amazon, Apple, Facebook and Google Prepare for Their ‘Big Tobacco Moment’ Amazon Is Jeff Bezos",AMZN
2020-07-29,We Have a Question for Jeff Bezos and Other Billionaires,AMZN
2020-07-31,"Amazon Wins Without Even Trying The Best Movies and TV Shows Coming to Netflix, Amazon and More in August",AMZN
2020-08-06,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in August",AMZN
2020-08-10,"Amazon Satellites Add to Astronomers’ Worries About the Night Sky After a Flop, Amazon Makes Another Foray Into Video Games",AMZN
2020-08-12,Amazon Is So Much Bricks and Mortar Progressives Killed Amazon’s Deal in New York. Is Industry City Next?,AMZN
2020-08-18,Amazon Sticks With Office Expansion Plans in New York and Elsewhere,AMZN
2020-08-19,Amazon halts sales of shirts that used a derogatory term to refer to Kamala Harris.,AMZN
2020-08-21,"Jeff Wilke, Amazon’s Chief of Consumer Business, Will Retire Next Year",AMZN
2020-08-25,"In South India, Amazon Builds Its Largest Office Yet",AMZN
2020-08-31,Drone Delivery? Amazon Moves Closer With F.A.A. Approval,AMZN
2020-09-01,"Walmart Announces Membership Service in Attempt to Compete With Amazon The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in September",AMZN
2020-09-02,Amazon’s Biggest Leap Was Boring,AMZN
2020-09-07,Amazon Bans Sale of Foreign Seeds in the U.S.,AMZN
2020-09-10,The Best Movies on Amazon Prime Video Right Now,AMZN
2020-09-24,Amazon Unveils Drone That Films Inside Your Home. What Could Go Wrong?,AMZN
2020-09-26,"Pasta, Wine and Inflatable Pools: How Amazon Conquered Italy in the Pandemic",AMZN
2020-09-28,Can Amazon Conquer the World?,AMZN
2020-09-30,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in October The Best Movies and TV Shows Coming to Hulu, Amazon and More in October",AMZN
2020-10-02,The Amazon Has Seen Our Future Could the Amazon Save Your Life? The Amazon Was Sick. Now It’s Sicker. Three Poets on the Amazon An Evangelical Conquista in Amazonia Amazon 4.0. How to Reinvent the Rainforest,AMZN
2020-10-05,"Introducing ‘Time,’ a Film From The Times and Amazon Studios",AMZN
2020-10-06,"12 Accusations in the Damning House Report on Amazon, Apple, Facebook and Google",AMZN
2020-10-08,Don’t Let Amazon Get Any Bigger,AMZN
2020-10-10,Amazon Power Plant: A Company Responds,AMZN
2020-10-11,"Are Amazon Jobs Worth 1,400 Loads of Traffic? French Region Is Split",AMZN
2020-10-13,Jeff Bezos’ Company Is Carrying Scientific Cargo to Space. It’s Not Amazon. The Amazon Prime Day Deals Worth Buying Amazon workers call for a day off to vote.,AMZN
2020-10-22,Amazon workers threaten to shut down warehouses if employees don’t get a day off to vote.,AMZN
2020-10-30,Amazon and Google’s True Advantage,AMZN
2020-11-01,"The Best Movies and TV Shows Coming to Amazon, HBO Max, Hulu and More in November",AMZN
2020-11-02,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in November",AMZN
2020-11-10,Amazon Charged With Antitrust Violations by European Regulators,AMZN
2020-11-19,How Fake Reviews Hurt Us and Amazon,AMZN
2020-11-24,Can Shopify Compete With Amazon Without Becoming Amazon?,AMZN
2020-11-25,What Does Amazon Know About Your Thanksgiving Groceries?,AMZN
2020-11-27,"Amazon Wants to Get Even Closer. Skintight. Pushed by Pandemic, Amazon Goes on a Hiring Spree Without Equal",AMZN
2020-12-01,"The Best Movies and TV Shows Coming to Amazon, HBO Max, Hulu and More in December Amazon and Apple Are Powering a Shift Away From Intel’s Chips",AMZN
2020-12-07,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in December",AMZN
2020-12-09,Amazon Halo Review: The Fitness Gadget We Don’t Deserve or Need,AMZN
2020-12-22,Amazon Workers Near Vote on Joining Union at Alabama Warehouse,AMZN
2020-12-29,"Life Without Amazon (Well, Almost)",AMZN
2020-12-30,Amazon Buys Wondery as Podcasting Race Continues,AMZN
2021-01-02,A Canadian ‘Buy Local’ Effort Fights Amazon on Its Own Turf,AMZN
2021-01-04,"Amazon, Berkshire and JPMorgan Will End Joint Health Care Venture",AMZN
2021-01-05,"Aiming to keep small businesses alive, a Canadian website is proudly Not Amazon.",AMZN
2021-01-07,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in January",AMZN
2021-01-10,"Amazon, Apple and Google Cut Off Parler, an App That Drew Trump Supporters Apple, Google and Amazon kick Parler off their platforms",AMZN
2021-01-11,Parler Accuses Amazon of Breaking Antitrust Law in Suspending Hosting Services,AMZN
2021-01-12,"Amazon says it will remove QAnon products from its store. Air Cargo Construction Is Booming, Thanks to Amazon",AMZN
2021-01-14,Connecticut is investigating Amazon’s practices in the e-books market. Consumer Groups Target Amazon Prime’s Cancellation Process,AMZN
2021-01-18,Amazon Web Drama Draws the Wrath of India’s Hindu Nationalists,AMZN
2021-01-21,A judge declines to force Amazon to resume hosting Parler.,AMZN
2021-01-22,Director of Amazon India Drama Cuts Scenes Amid Outcry From Hindu Nationalists,AMZN
2021-01-25,Amazon Union Drive Takes Hold in Unlikely Place,AMZN
2021-01-29,"Amazon’s Cynical, Anti-Union Attack on Mail Voting Former U.S. Climate Leaders Press Biden on Amazon Deforestation",AMZN
2021-02-02,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in February Amazon agrees to $62 million settlement for withholding tips to delivery drivers. Jeff Bezos to Step Down as Amazon C.E.O. Impeachment, Jeff Bezos, Captain Tom: Your Tuesday Evening Briefing",AMZN
2021-02-03,"As Jeff Bezos Takes Off, Meet His Earthbound Successor What Jeff Bezos Does Next Amazon Without Jeff Bezos How Andy Jassy, Amazon’s Next C.E.O., Was a ‘Brain Double’ for Jeff Bezos Jeff Bezos Renews Focus on Blue Origin, Which Has Been Slower to Launch",AMZN
2021-02-08,What Jeff Bezos Hath Wrought,AMZN
2021-02-09,"The Surprising Ascent of KAWS What, Exactly, Is Amazon Web Services? How Will Jeff Bezos Spend His Billions Now?",AMZN
2021-02-12,Amazon Sues New York Attorney General to Block Covid-19 Charges,AMZN
2021-02-13,What’s Amazon’s Secret?,AMZN
2021-02-17,"New York Sues Amazon, Saying It Inadequately Protected Workers From Covid-19",AMZN
2021-02-18,Don’t Look Away From Amazon Workers’ Latest Union Drive Amazon’s Great Labor Awakening The United States of Amazon,AMZN
2021-02-22,A City With Amazon at the Center Amazon’s Great Labor Awakening,AMZN
2021-02-24,Exercise vs. Diet? What Children of the Amazon Can Teach Us About Weight Gain A Coming-Out Party for KAWS at the Brooklyn Museum,AMZN
2021-02-26,"The Deep South Has a Rich History of Resistance, as Amazon Is Learning Why Are Elon Musk and Jeff Bezos So Interested in Space? Amazon Moves From Film Industry’s Margins to the Mainstream",AMZN
2021-02-27,How Marty Baron and Jeff Bezos Remade The Washington Post,AMZN
2021-03-01,Biden expresses solidarity with Alabama workers attempting to unionize an Amazon warehouse.,AMZN
2021-03-02,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in March Biden Is Saying Things Amazon Doesn’t Want to Hear Amazon Workers’ Union Drive Reaches Far Beyond Alabama A unionization vote at an Amazon warehouse in Alabama has become a labor showdown. The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in March",AMZN
2021-03-03,Amazon Quietly Tweaks Logo Some Say Resembled Hitler’s Mustache,AMZN
2021-03-04,"As Online Shopping Surged, Amazon Planned Its New York Takeover In New York, as shoppers went online, Amazon went on a warehouse-buying spree.",AMZN
2021-03-05,"When Amazon Raises Its Minimum Wage, Local Companies Follow Suit",AMZN
2021-03-07,"MacKenzie Scott, a Philanthropist and Ex-Wife of Jeff Bezos, Remarries",AMZN
2021-03-09,Amazon and the Breaking of Baltimore,AMZN
2021-03-11,South Korea’s Answer to Amazon Debuts on Wall Street,AMZN
2021-03-16,"How Amazon Crushes Unions Maybe Amazon Has No Master Plan As Amazon workers in Alabama debate unionizing, The Times investigates how the company has tried to thwart past efforts.",AMZN
2021-03-17,The Great Amazon Flip-a-Thon Amazon Versus Unions The Amazon Unionization Vote: What to Know,AMZN
2021-03-18,Amazon Says It Pays Alabama Workers Well; Other Local Employers Pay More Amazon’s below-standard pay in Alabama could leave it vulnerable to unionization.,AMZN
2021-03-23,"Organizing Gravediggers, Cereal Makers and, Maybe, Amazon Employees",AMZN
2021-03-24,What Is Amazon Doing to Our Country? Amazon vs Unions,AMZN
2021-03-25,Amazon Walks a Political Tightrope in Its Union Fight Ruthless Quotas at Amazon Are Maiming Employees,AMZN
2021-03-27,Google Aims to Be the Anti-Amazon of E-Commerce. It Has a Long Way to Go.,AMZN
2021-03-28,His Plane Crashed in the Amazon. Then Came the Hard Part.,AMZN
2021-03-29,Contentious Union Vote at Amazon Heads to a Count Counting starts Tuesday in the vote on whether Amazon workers in Alabama will unionize.,AMZN
2021-03-30,"The Amazon union vote: What happens next. How Big Is Amazon, Really?",AMZN
2021-03-31,Why Amazon’s Union Vote Matters,AMZN
2021-04-01,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in April A Union Drive at Amazon The Best Movies and TV Shows Coming to Amazon, HBO Max, Hulu and More in April",AMZN
2021-04-02,The Death of the Last Juma Elder in the Amazon Jeff Bezos Is Taunting Politicians. Will They Take the Bait?,AMZN
2021-04-05,"Lesson of the Day: ‘A Union Drive at Amazon’ Amazon Illegally Fired Activist Workers, Labor Board Finds Amazon’s Clashes With Labor: Days of Conflict and Control",AMZN
2021-04-08,Partial tally in Amazon union drive favors ‘No’ votes.,AMZN
2021-04-09,"Here is how the Amazon unionization vote broke down. Amazon Workers Vote Down Union Drive at Alabama Warehouse Union Loss May Bring New Phase of Campaign Against Amazon The Union Defeat at an Amazon Warehouse Amazon Workers Felt Intimidated, Labor Leader Says Amazon, Prince Philip, DMX: Your Friday Evening Briefing",AMZN
2021-04-10,The Force That Can Help Amazon’s Workers? Amazon’s Shoppers.,AMZN
2021-04-11,The Week in Business: Amazon Defeats the Union,AMZN
2021-04-13,"Weekly News Quiz for Students: Covid Hot Spots, Iran Blackout, Amazon Vote Amazon’s Big Win Over the Little Guy",AMZN
2021-04-15,Why the Amazon Workers Never Stood a Chance,AMZN
2021-04-16,How Has Amazon Affected America? And Other Letters to the Editor Why Amazon Workers Sided With the Company Over a Union,AMZN
2021-04-19,She’s Taking Jeff Bezos to Task,AMZN
2021-04-20,America’s Amazon Problems,AMZN
2021-04-21,Bolsonaro’s Sudden Pledge to Protect the Amazon Is Met With Skepticism,AMZN
2021-04-26,Jeff Bezos’ Rocket Company Challenges NASA Over SpaceX Moon Lander Deal,AMZN
2021-04-28,"Amazon to raise pay for 500,000 workers.",AMZN
2021-04-29,Amazon’s profit soars 220 percent as pandemic drives shopping online.,AMZN
2021-04-30,Catch up: Amazon’s profit grows 220 percent as pandemic benefits Big Tech.,AMZN
2021-05-04,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in May Stores Still Matter. Where’s Amazon? Amazon Had a Big Year, but Paid No Tax to Luxembourg",AMZN
2021-05-12,Stephen Colbert Roasts Jeff Bezos for His ‘Support Yacht’ Amazon’s $300 million European tax charge is rejected by an E.U. court. Inside Jeff Bezos’ Obsessions,AMZN
2021-05-13,"To Understand Amazon, We Must Understand Jeff Bezos The Apple and Amazon Side Hustles",AMZN
2021-05-18,MGM Looks to Amazon as the Hollywood Studio Tries to Find a Buyer Amazon indefinitely extends a moratorium on the police use of its facial recognition software.,AMZN
2021-05-21,Amazon’s Great Purge Amazon Pauses Construction at Connecticut Site After Nooses Are Found,AMZN
2021-05-25,D.C. Accuses Amazon of Controlling Online Prices The Big Deal in Amazon’s Antitrust Case,AMZN
2021-05-26,"Amazon’s Big Day James Bond, Meet Jeff Bezos: Amazon Makes $8.45 Billion Deal for MGM Brazil’s Bid to Outsource Amazon Conservation Finds Few Takers Why Is Amazon in Entertainment?",AMZN
2021-05-31,I Wrote James Bond Movies. The Amazon-MGM Deal Gives Me Chills.,AMZN
2021-06-02,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in June",AMZN
2021-06-03,Amazon Wants a Lot of New Laws,AMZN
2021-06-07,Why Amazon Is Confronting the Richest Man in India Jeff Bezos Will Fly Aboard Blue Origin’s First Human Trip to Space What to Know About Amazon’s New Network,AMZN
2021-06-09,You Won’t Find the Hardcover of Dave Eggers’s Next Novel on Amazon Man Pleads Guilty to Plotting to Bomb Amazon Data Center,AMZN
2021-06-13,Winning Bidder Paid $28 Million for Ticket to Space With Jeff Bezos,AMZN
2021-06-15,"The Amazon That Customers Don’t See Power and Peril: 5 Takeaways on Amazon’s Employment Machine The Amazon Customers Don’t See Are You a Current or Former Amazon Employee? Reopening Day, Amazon, Summer Travel: Your Tuesday Evening Briefing",AMZN
2021-06-16,Buyers of Amazon Devices Are Guinea Pigs. That’s a Problem. Amazon Is Brilliant. Why Not at H.R.?,AMZN
2021-06-17,"What to Avoid on Amazon Prime Day ‘Carelessly, Dishonestly and Inhumanely’: How Amazon Treats Its Workers There’s a New Duo That Could Help Rein In Amazon",AMZN
2021-06-18,Amazon’s Open Secret Why Do People Want Jeff Bezos to Buy and Eat the Mona Lisa?,AMZN
2021-06-22,The Teamsters consider a new emphasis on organizing Amazon workers.,AMZN
2021-06-29,"How Amazon, Google and Other Companies Exploit NDAs",AMZN
2021-06-30,"Amazon says the new F.T.C. chair, Lina Khan, should recuse herself from investigations.",AMZN
2021-07-01,"The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in July Wally Funk, Trailblazing Female Pilot, Will Join Jeff Bezos on Spaceflight",AMZN
2021-07-02,"Richard Branson Will Try to Beat Jeff Bezos to Space With July 11 Flight The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in July Bezos’ Exit Is One of Many Among Amazon’s Top Ranks Amazon After Bezos",AMZN
2021-07-03,The Jeff Bezos Paradox,AMZN
2021-07-04,"Investigating Amazon, the Employer",AMZN
2021-07-05,"Amazon Transformed Seattle. Now, Its Workers Are Poised to Take It Back.",AMZN
2021-07-06,"They Resurrected MGM. Amazon Bought the Studio. Now What? Jeff Bezos steps down as Amazon’s C.E.O., handing the reins to Andy Jassy.",AMZN
2021-07-09,"Spaceflights for Richard Branson and Jeff Bezos spur a race for insurers, too.",AMZN
2021-07-11,"When is Jeff Bezos’ flight, and how is it different?",AMZN
2021-07-13,G.O.P. Lawmakers Question Amazon’s Connections on Pentagon Contract,AMZN
2021-07-14,Parts of the Amazon Go From Absorbing Carbon Dioxide to Emitting It Jeff Bezos Gives $200 Million to National Air and Space Museum,AMZN
2021-07-15,Jeff Bezos Picks 18-Year-Old Dutch Student for Blue Origin Rocket Launch,AMZN
2021-07-20,"Jeff Bezos and his fellow passengers are back on the ground after completing their short flight to space. What Jeff Bezos and crew wore to space. Bezos thanks Amazon workers and customers for his vast wealth, prompting backlash. Bootleg Fire, India, Jeff Bezos: Your Tuesday Evening Briefing",AMZN
2021-07-21,"Late Night Sends Up ‘Space Cowboy’ Jeff Bezos Jeff Bezos vows to fight climate change, but space tourism could do more harm, critics say. Jeff Bezos in Space: Inspiring or Wasteful? The Amazonification of Space Begins in Earnest",AMZN
2021-07-22,Amazon Ends Use of Arbitration for Customer Disputes,AMZN
2021-07-23,Amazon will investigate gender bias claims in its cloud division.,AMZN
2021-07-26,Is Jeff Bezos Really an Astronaut?,AMZN
2021-07-29,‘Jungle Cruise’ Review: Amazon Subprime Amazon’s quarterly profit jumps to $7.8 billion.,AMZN
2021-07-30,"Nooses, Anger and No Answers: Inside the Uproar Over a Future Amazon Site",AMZN
2021-08-02,Labor Board Official Backs Union Challenge on Amazon Vote,AMZN
2021-08-04,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in August Amazon Faces Wider Fight Over Labor Practices",AMZN
2021-08-05,Amazon pushes its return to office to January.,AMZN
2021-08-06,"United Airlines will require vaccination, and Amazon revives mask mandates. Amazon Wins Court Battle in India Against a Local Powerhouse",AMZN
2021-08-17,People Now Spend More at Amazon Than at Walmart How Amazon Won Shopping,AMZN
2021-08-20,How Amazon Managed to Dethrone Walmart,AMZN
2021-08-27,"Rivian, Electric Truck Maker Backed by Amazon and Ford, Files for I.P.O.",AMZN
2021-08-28,"Amazon strikes a deal with Affirm, the buy-now pay-later provider.",AMZN
2021-08-31,"The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in September I Used to Write for Sports Illustrated. Now I Deliver Packages for Amazon.",AMZN
2021-09-03,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in September",AMZN
2021-09-06,California Bill Could Alter Amazon Labor Practices,AMZN
2021-09-08,California Senate Passes Bill Reining In Amazon Labor Model,AMZN
2021-09-09,Elizabeth Warren asks Amazon to ‘stop peddling misinformation about Covid vaccines and treatments.’,AMZN
2021-09-10,"Brick-and-Mortar Retail in the Age of Covid, and Amazon",AMZN
2021-09-13,"Dave Eggers Created the Google-Amazon Mash-Up of Your Nightmares There’s Amazon Prime, and Then There’s Shipping by Schooner",AMZN
2021-09-23,California governor signs bill that could push Amazon to change labor practices.,AMZN
2021-09-27,The Truth Behind the Amazon Mystery Seeds,AMZN
2021-09-28,"For Flagging Amazon Games Unit, New World ‘Has to Be Our Breakthrough’ Amazon announces Astro, a home robot that it swears is more than Alexa on wheels.",AMZN
2021-09-29,Amazon Should Invent With Care Macy’s sues to block Amazon from taking over the billboard at its Herald Square flagship. Amazon settles with activist workers who say they were illegally fired.,AMZN
2021-10-01,"Jeff Bezos’ Rocket Company Accused of Toxic Culture and Safety Issues The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in October",AMZN
2021-10-03,Don’t Let Amazon Eat the Film Industry,AMZN
2021-10-05,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in October",AMZN
2021-10-11,Amazon expands flexibility for some employees to work from home indefinitely.,AMZN
2021-10-18,"Lawmakers question whether Amazon executives, including Jeff Bezos, misled Congress.",AMZN
2021-10-19,What Amazon Did to Fiction,AMZN
2021-10-21,Amazon Workers on Staten Island Aim for Union Vote Do You Work at Amazon or Another Powerful Employer?,AMZN
2021-10-23,The Amazon of Quinoa Bowls,AMZN
2021-10-24,Inside Amazon’s Worst Human Resources Problem,AMZN
2021-10-25,Why Amazon Is in Business With Judge Judy Amazon workers on Staten Island show they have enough support to hold a union election. Jeff Bezos’ Rocket Company Wants to Build a Space Station,AMZN
2021-10-28,Cracking Amazon’s Worst H.R. Problem Amazon sales growth slows and costs rise.,AMZN
2021-11-01,"Amazon to Launch First Two Internet Satellites in 2022 From the Amazon to Glasgow: An Indigenous activist says, ‘We have no more time.’ The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in November",AMZN
2021-11-02,"Jeff Bezos, who recently flew into space, vows to do more to protect the Earth.",AMZN
2021-11-05,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in November",AMZN
2021-11-09,Powell’s Books Survived Amazon. Can It Reinvent Itself After the Pandemic?,AMZN
2021-11-10,Amazon on the High Seas,AMZN
2021-11-12,Amazon Staten Island Workers Withdraw Request for Union Vote,AMZN
2021-11-15,Forget Amazon. The Best Gifts Are Closer Than You Think.,AMZN
2021-11-16,"Amazon agrees to pay $500,000 in California over claims that it hid Covid-19 cases from workers.",AMZN
2021-11-17,"How Americans’ Appetite for Leather in Luxury SUVs Worsens Amazon Deforestation Amazon, railing against high fees, will stop accepting Visa credit cards issued in Britain. A Times Investigation Into Amazon Deforestation",AMZN
2021-11-18,"A proposed minimum tax would hit Amazon, Facebook and others, a report shows.",AMZN
2021-11-19,Amazon Deforestation Soars to 15-Year High,AMZN
2021-11-22,Jeff Bezos gives $100 million to the Obama Foundation.,AMZN
2021-11-29,Tracing the Trail of Amazon Deforestation Union Vote at Amazon Warehouse in Alabama Is Overturned by Regional Labor Office,AMZN
2021-12-01,"Amazon and the Labor Shortage The Best Movies and TV Shows Coming to Amazon, HBO, Hulu and More in December",AMZN
2021-12-03,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in December What Happened to Amazon’s Bookstore? The Threats to Amazon",AMZN
2021-12-07,Amazon’s cloud computing outage disrupts its warehouse operations.,AMZN
2021-12-09,Amazon is fined $1.3 billion in Italy over antitrust violations.,AMZN
2021-12-10,"Jeff Bezos Is Getting Astronaut Wings. But Soon, the F.A.A. Won’t Award Them.",AMZN
2021-12-11,At least six people died after an Amazon warehouse in Illinois took a direct hit. Video Shows Tornado Destruction at Amazon Warehouse in Illinois,AMZN
2021-12-12,"At Amazon Site, Tornado Collided With Company’s Peak Delivery Season Images Show Amazon Warehouse Before and After Tornado",AMZN
2021-12-13,A New Focus on Amazon Warehouses,AMZN
2021-12-22,Amazon requires masks again at all U.S. warehouses. Labor organizers at Amazon’s Staten Island warehouse refile petition for a union election.,AMZN
2021-12-23,"Amazon Reaches Labor Deal, Giving Workers More Power to Organize",AMZN
2021-12-28,"Thomas Lovejoy, Wide-Ranging Ecologist and Amazon Rescuer, Dies at 80",AMZN
2022-01-11,A timeline is set for a new unionization vote at an Amazon warehouse.,AMZN
2022-01-12,Amazon Prime: Loved at Almost Any Price,AMZN
2022-01-18,Can Anyone Satisfy Amazon’s Craving for Electric Vans?,AMZN
2022-01-19,Amazon unveils the title for its big-budget ‘Lord of the Rings’ streaming series.,AMZN
2022-01-20,Amazon plans a new rival for retailers: a physical clothing store.,AMZN
2022-01-26,Amazon pays $2.25 million to settle a price-fixing investigation.,AMZN
2022-01-28,Alarming Levels of Mercury Are Found in Old Growth Amazon Forest,AMZN
2022-02-03,Rotterdam May Dismantle Part of Bridge for Jeff Bezos’ Superyacht Amazon confronts pandemic costs and raises the price of Prime.,AMZN
2022-02-04,Lawmakers Press Amazon on Sales of Chemical Used in Suicides Amazon Warehouse in Alabama Is Set to Begin Second Union Election Stocks climb as investors weigh a surprising jobs report and Amazon earnings.,AMZN
2022-02-07,Amazon doubles its cap on base salaries for corporate employees.,AMZN
2022-02-16,A union election at the Amazon warehouse on Staten Island is set for March.,AMZN
2022-02-26,New Amazon Headquarters Sparks Feud Among Indigenous South Africans,AMZN
2022-02-28,Here Comes the Full Amazonification of Whole Foods,AMZN
2022-04-01,House committee opens investigation into Amazon’s labor practices. Amazon Workers on Staten Island Vote to Unionize in Landmark Win for Labor,AMZN
2022-04-02,How Two Best Friends Beat Amazon,AMZN
2022-04-05,"Amazon Tried One of the Oldest Tricks in the Book, and It Backfired",AMZN
2022-04-06,Lesson of the Day: ‘How Two Best Friends Beat Amazon’ Does the Amazon Union Win Portend a Comeback for Organized Labor? Biden Appears to Show Support for Amazon Workers Who Voted to Unionize,AMZN
2022-04-07,Amazon Workers Who Won a Union Their Way Open Labor Leaders’ Eyes 9 Ways to Imagine Jeff Bezos’ Wealth,AMZN
2022-04-08,Amazon says landmark Staten Island union vote should be thrown out.,AMZN
2022-04-11,How Two Friends Beat Amazon and Built a Union,AMZN
2022-04-13,Amazon adds a fuel and inflation surcharge to the fees it charges to sellers.,AMZN
2022-04-15,"Reporting From Amazon’s Hometown, and Seeing the Company Everywhere Amazon vs. the Union",AMZN
2022-04-19,A judge ruled that Amazon must reinstate a Staten Island worker who was fired.,AMZN
2022-04-20,"From Amazon to Starbucks, America Is Unionizing. Will Politics Catch Up?",AMZN
2022-04-21,What You Don’t Know About Amazon,AMZN
2022-04-25,Union Vote Begins at Another Amazon Facility on Staten Island,AMZN
2022-04-27,"One month after Amazon takeover, two top MGM executives announce their departures.",AMZN
2022-04-28,Amazon Boxes Amazon reports slowing sales growth and indicates slowdown may continue.,AMZN
2022-05-02,Amazon Union Loses Vote at Second Staten Island Warehouse,AMZN
2022-05-05,Biden and Harris meet with labor organizers from Amazon and Starbucks.,AMZN
2022-05-06,Amazon Abruptly Fires Senior Managers Tied to Unionized Warehouse Labor regulators find merit in accusations by unions at Amazon and Starbucks.,AMZN
2022-05-12,"A Union Blitzed Starbucks. At Amazon, It’s a Slog.",AMZN
2022-05-24,An American Comeback on Amazon,AMZN
2022-06-03,The chief executive of Amazon’s consumer business is leaving.,AMZN
2022-06-07,British Journalist and Indigenous Expert Are Missing in Amazon After Threats,AMZN
2022-06-08,"Threats, Then Guns: A Journalist and an Expert Vanish in the Amazon",AMZN
2022-06-11,Was a British Journalist the Latest Victim of Bolsonaro’s War on the Amazon?,AMZN
2022-06-13,Authorities Find Belongings of Missing Journalist and Expert in Amazon,AMZN
2022-06-15,Search for Journalist and Expert in Amazon Becomes Homicide Investigation,AMZN
2022-06-18,Ex-Amazon Worker Convicted in Capital One Hacking Third Man Arrested in Amazon Slayings of Journalist and Activist,AMZN
2022-06-21,"Senior Black Executives Depart Amazon as It Names New Consumer Boss Higher Ground, the Obamas’ production company, signs multiyear deal with Amazon’s Audible.",AMZN
2022-06-29,Amazon Restricts L.G.B.T.Q. Products in United Arab Emirates,AMZN
2022-07-06,Amazon strikes a deal with Grubhub as the food-delivery business struggles. What Amazon Prime’s Deal With Grubhub Means for Consumers,AMZN
2022-07-07,Amazon Hub in Newark Is Canceled After Unions and Local Groups Object Rotterdam Won’t Dismantle Bridge to Allow Jeff Bezos’ Superyacht Through,AMZN
2022-07-11,Inside the Amazon Journey That Left a Journalist and an Activist Dead,AMZN
2022-07-13,Investigating Two Murders in the Amazon,AMZN
2022-07-14,Amazon Moves to End a Long-Running Antitrust Case in Europe,AMZN
2022-07-18,Amazon C.E.O. Andy Jassy Breaks From the Bezos Way The Andy Jassy Way at Amazon Amazon is giving Prime Video a face-lift.,AMZN
2022-07-19,"Amazon sues leaders of more than 10,000 Facebook groups it says churn out fake reviews.",AMZN
2022-07-21,"Amazon to acquire One Medical clinics in latest push into health care. Amazon Wants 100,000 Electric Vans. Can Rivian Deliver?",AMZN
2022-07-22,"Amazon Wants to Be Your Doctor, Too Jay Carney, Amazon’s Top Policy Executive, Will Join Airbnb",AMZN
2022-07-24,This Week in Business: Amazon’s Latest Acquisition,AMZN
2022-07-28,"Amazon posts 7.2 percent increase in revenue, the slowest growth rate in two decades.",AMZN
2022-07-29,The Country That Wants to ‘Be Average’ vs. Jeff Bezos and His $500 Million Yacht,AMZN
2022-08-02,The Books Merger That’s About Amazon,AMZN
2022-08-05,Amazon to Buy Maker of the Roomba for $1.7 Billion,AMZN
2022-08-10,"In the Amazon, a U.N. Agency Has a Green Mission, but Dirty Partners",AMZN
2022-08-18,"‘The Territory’ Review: Saving the Amazon, One Camera at a Time",AMZN
2022-08-19,Community Filmmaking in the Amazon,AMZN
